parking,path
inside,/home/jupyter/mnt/datasets/scooters_data/679502230ec1462fbea16341819ef302.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/ca0a3887f42041f183535dc283a6625e.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/9be91c1ba3e143c1b1f8229674cc0ebb.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/fc8170265cc14b9dae96759f90427a32.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/5f9bbd7fa3ae41a2985939e226e559c4.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/545da5f2d702491d98b314b8bb5f321d.jpeg
outside,/home/jupyter/mnt/datasets/scooters_data/798f9531de634e53b03b18f036b7f032.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/14c38b95e300428eb84e06ea02fb16ca.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/1f445c2f93f0421990d91f8f25b2f84f.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/864a9808b12644738e6d8e88baec8014.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/980a6a02fcb34758821daa603d1b15cd.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/86d43fbcf34a43738b984c43ff584c20.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/b36538fefc4e45df8c2db74075257e5e.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/9842f471c61b48d2853107ff654b5f8d.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/b4aa09f778244682a4403e09cf18b433.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/043a91874bb146ccbaeb0a7d766a5709.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/98f4d050ba9b47f1a481258476484144.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/8f2e04b0fffb4d3f9256ccc732c96cee.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/019f1def6d7c42239656a9f402d088d6.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/cdc9cffab7184cf6a34d1b973336665d.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/e63df6d3120041e38904d6c95a8a46f4.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/64c039256ae4466dab0e1ccd8d478854.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/f908c3bb3124455892b7b42f6e94fa92.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/fef3eb1772ee4296b73ff982a900b77c.jpeg
outside,/home/jupyter/mnt/datasets/scooters_data/bf07e5ba7731477baa531a9b844b42c7.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/2151442d3c4f46a28638ae5c57c5d441.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/f045cbe41b124391b1742f6d8763b92b.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/90ff59e9c6504fd3a5c20713dbfa18c9.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/cc332fdb21a141dab30ab6c19234c929.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/6719dc16e8794405aea248c6ac2beac6.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/b3ab58cc89464747ab99b4caf751f962.jpeg
outside,/home/jupyter/mnt/datasets/scooters_data/173b788954fc4e70bdd8bb27e0d50542.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/bf2bd22fd8f847f9aac03a5624ce9347.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/dd5abd4615ca4c34b930cd1ae6af0d92.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/8f8c9996bc7041a080cfb20b6a050dfb.jpeg
outside,/home/jupyter/mnt/datasets/scooters_data/129d45f2cec94ff6bae220f38d739889.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/440d64c7495046e691ff699304d5ed4e.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/322720cd1a6b4acca449ab457fb147e5.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/6a2c7a0f66084880b7378453189fe88c.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/572fcbc315234f5bbac5ef9f542305f0.jpeg
outside,/home/jupyter/mnt/datasets/scooters_data/ea601b4c6cc246bd96e4d3afb565cb0b.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/938ffa5ef19a4d8897647be44ae5af5b.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/776c6195c5824e60bcbde6330905221f.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/f602e70b576f4539804fab9380fc456a.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/9bf3936895984284a2ade3feee8d1641.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/e080b65fb4324fee800f61a348374cbb.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/26f369f465cb4d25b1e9c996aff7ea92.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/267ea5d0bc264f5cb017b63361696ed8.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/20d7433ccff148aca77260b8655588ce.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/e762dde4da9c48a6999d2b2d40edf136.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/8b27dce6c47145c9b5508d7e7256278d.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/cd389f517eb84eb885564e0082d37a61.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/b5634ba88c744484b1cb4af9790716c5.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/e8f505fa569f42cf93f6d82d8b12a782.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/6e3575acd7be4de7b522b352bd9de75b.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/3bb9b8840b8f43cebf865ffc4576c187.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/eb177f901dc245e1845a258fe10915e0.jpeg
outside,/home/jupyter/mnt/datasets/scooters_data/811d2f778a3e44098bbed02bd5c83674.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/95088d6794924de8b21284b53c3a8f5d.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/ac1ee845717d4102a91387990de774db.jpeg
outside,/home/jupyter/mnt/datasets/scooters_data/d08a8d58ede849a69df2e0534ccfce8b.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/ad9cefe86e964a7fb55aa46c0884a21c.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/d070eac06a214468a7351fd331c9dff5.jpeg
outside,/home/jupyter/mnt/datasets/scooters_data/5dc135d5e4e7491fa178259c4b69b53a.jpeg
outside,/home/jupyter/mnt/datasets/scooters_data/a7b036f37e2445ce949818a7bcd7dd7b.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/f60737eb34c84e3c955db4306790b949.jpeg
outside,/home/jupyter/mnt/datasets/scooters_data/30239ede7d5f46feadc5b798ac6cfa1e.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/6554d496de8d4153a5a7486e4753e1ae.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/173b748475da470b98df3745574f93b7.jpeg
outside,/home/jupyter/mnt/datasets/scooters_data/75cf2741419f405fb5bd66a4c697e289.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/571576d37dc94f7c95ce6759a09891eb.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/ece67dab0cf74f32b8153f5064fa0424.jpeg
outside,/home/jupyter/mnt/datasets/scooters_data/8a021d4738c54626bc439c6be540dd27.jpeg
outside,/home/jupyter/mnt/datasets/scooters_data/71eda1d7797b46a08a1739dcd57e6819.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/2b82387557454034a7891cd34ba0d389.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/a7b035e60b3f496da509f3dcf45ef49f.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/fc9565a77fe14dda8af9317e005a2c49.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/a4058110849b4a63aff445a739a00594.jpeg
outside,/home/jupyter/mnt/datasets/scooters_data/77c442c8b5694fe096801cca7e5dfa68.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/2f1614d8ae294700b30f83b59617f88c.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/0bbfab34bdf64270855732f261a4903c.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/7b79bdd6e0744d6ab2b10a8cd3a21f79.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/1721f8912a934034b668be09579f5872.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/494ff679fbd543e480f64b622d396bb1.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/09362ce30cb64e7397217946278ff9f7.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/17107a4ab1ca465fa84186edff371422.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/9557e9575ece4337bd907ebea69b28e8.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/c5cc78cbc60a40f0bf3d86bcbcd766fb.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/427818df3f074e788ddeb28269823885.jpeg
outside,/home/jupyter/mnt/datasets/scooters_data/7ae5445980d4449ca11aaf9e60dc3440.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/2746f320645144b6b27da3fe0cc73247.jpeg
outside,/home/jupyter/mnt/datasets/scooters_data/43a0f3f6ca994e02812d0c452728ec50.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/a91b42adc3df4933ba9a5612a2fe1faa.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/07da6165c5204a419c864ed513034e73.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/ff5fdcc89c8e4d8484fba792cdeee31d.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/c42d1deb86894cb99a045312664b3e8e.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/f996cab6f7824323971ef00230b4e5ed.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/21e6ca8e49684d7eb16d0f9ecfe0a9be.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/e29496a2001c483599c1259f8fb0755a.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/0710d72a6c744f12a7d7901d8e1d52ca.jpeg
outside,/home/jupyter/mnt/datasets/scooters_data/c6b4eafdbde24162936dbdc9d3ac3f0a.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/829dc160855141bab46db74172991736.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/33dbcfd3df374645bb8917a8c18bc02f.jpeg
outside,/home/jupyter/mnt/datasets/scooters_data/96f35922aae7410a9c2967ba8a0fb153.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/087f0f53e3ae41218f7a2dad6cb5bc41.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/dc8ad1a0374c4427b08d45129e0976ca.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/7b89992441fc43938056a48eea5798b4.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/7356c430ecb3464d876f242ada710bc9.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/52328bcbcfde4ecdbe48c8bebdfa4b7f.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/3ab528e7099549bb97e8de67cb7f91d7.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/fa0937fbc9514ee498f24ae39c677f22.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/ddf49ab092b44812a6a3b7e7089c4802.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/905151e75cae48b286b35fedc44e0190.jpeg
outside,/home/jupyter/mnt/datasets/scooters_data/ab5806a436ee45f7b9280bf577d9d99d.jpeg
outside,/home/jupyter/mnt/datasets/scooters_data/02b4c03d1a9b4d3d92c419569d967ba0.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/9d803969173b4a67bbab1423b927dc92.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/d388683646e04f7485121d9b35bc4d24.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/2aa3a369d2904f4481d8111c2f54b7ac.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/7a81fe6dd57442179d162e0e6caa7527.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/e2e20f467f7b4e89b722bc14da536e73.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/fb199ae9b8f9418fb74ea40d5aabb2e8.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/c89f1c5badd4444d9d057ed600b41b24.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/05df0b9854b24d26894a633478c91ae5.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/da656b5454094e6a9a94723c203e082a.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/f98c772d72fd4a0ca420b1082668b603.jpeg
outside,/home/jupyter/mnt/datasets/scooters_data/98ba49f3df934452b2f7d15d0be43c64.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/ed858b36533b49398ba04365bb536dc1.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/8f19a331c54d4af39bee064cb70f0504.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/ace80bdfaf014d4ab1fe69854d2280ea.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/f6f4c2a8ba714fcebc2c2b8d1eb77fe3.jpeg
outside,/home/jupyter/mnt/datasets/scooters_data/ad7d92c627ca48f580ddb4fce118ecac.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/4df049f8a12c4838a2b80219cc2c64f5.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/d234c2484edf4d4c968d72a22d9b07dd.jpeg
outside,/home/jupyter/mnt/datasets/scooters_data/432fbe620a014b698e30fd627c3d95dd.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/87fcdf2f30ac48a0ad070b10b5e3154c.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/e96b469d73104bc89c3c521b97397287.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/6c54de4e88a048f087a73122cc4c1074.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/587c49d38ee744ebb0aecde91f9dc97e.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/3646c5b3d5f740aca8f5dff82bf11705.jpeg
outside,/home/jupyter/mnt/datasets/scooters_data/eb600ed8e45c4f878501518076028b5f.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/2826a099e2f14f999d0761a7ba38081a.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/162e4fc7e34945468a479ac6cb30e072.jpeg
outside,/home/jupyter/mnt/datasets/scooters_data/823fad2372fd45f89175c78e64c4d885.jpeg
outside,/home/jupyter/mnt/datasets/scooters_data/e7484862b78a4594953a7eea3d097542.jpeg
outside,/home/jupyter/mnt/datasets/scooters_data/7541628b88ed4985944029f1dec095bf.jpeg
outside,/home/jupyter/mnt/datasets/scooters_data/3922c5526e8f4efea0067ffc976d6ce8.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/34b657ab061f4070b6406cbd79059347.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/57b1bba1268e46e2be1103415ba3166f.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/a37300e2242f4b4b9fb37a4decdec404.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/f69e53baf42a484c84aaf4bbbb816eee.jpeg
outside,/home/jupyter/mnt/datasets/scooters_data/8dee42e85a4c4494acf46130817c4d62.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/7c5ba3978c964df985f300418ef039ce.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/6703f8d1ab5546e784a53f86d6bc2624.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/9b6248f29721443eaa9f8dfef148cf2d.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/54bcdf81ef77460a80cd91e20e7c9f1b.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/11dfbd853b5442ac9dc1da28e34864cc.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/52c48357e5e9492895f21f58baccfde1.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/077930133df74c61a866a1453c8e414a.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/01450490d86c483784705dcb3abbc2f1.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/9d92fb001fa245c59fe83b89a8c96a25.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/2d291edd13bd40408ec658790ce6dd3d.jpeg
outside,/home/jupyter/mnt/datasets/scooters_data/41d9804c91014dc89316632d78c307cd.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/0a9c81bc42ca4a9293b3dae436050835.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/35af67b2d1a84605b28721ab876865f8.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/4c2462004e41413c8f1516a34df14321.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/b597dbeb0d414c18a558d8bf6bb26059.jpeg
outside,/home/jupyter/mnt/datasets/scooters_data/0aeedd71474745049ea306c311707ab8.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/e79b0f7fb9b040f19a1c96f312acb4ea.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/1ab43619ec8f486babb4dbea60b9d7e7.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/55934f8f818847cc84ff8c4fcbb9a1ee.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/f8a725773ea4415a936f9ce995a1cfa2.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/94c6507ded864242a20676306304cdcb.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/760a2f55ae0d41699a112eb48e11a79b.jpeg
outside,/home/jupyter/mnt/datasets/scooters_data/8277b00e64984f0c94de2152e0664e28.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/255ae3a71d9748538498d7a30c34f73d.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/9a8652a61bba4f98aed809bf525790c0.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/0239ee7d2b494f94b017c42b82c8473d.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/31830f58a1bf47af95ccce02a1ccb708.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/cc6d671fc979451183f5b35225726729.jpeg
outside,/home/jupyter/mnt/datasets/scooters_data/979fe10abde24558aa7a099247070d18.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/229761265be7420ebbf97f35d1c5b981.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/bb32475b02cf44d5835a165fd75ca83b.jpeg
outside,/home/jupyter/mnt/datasets/scooters_data/7a392543afde4431abd0f9e5e0720f22.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/6189bab4fe334678870589077fb06632.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/a5916cb00d12440eac2b5f5397b635bc.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/f085799e2fbe410ebe08b62bcb16116c.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/8b6a6c661c6d430a8f81c76fc5ca21a1.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/c8452d952849438fbc5bafcb2e932b65.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/cc634d36f5f84f51abc4df401a5aea94.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/14d69325e929465f821a8280a628e100.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/f2d98b0cc7a745e1801c4fbf46b66e49.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/c5c2c3e583574cf8bc120be45d48868d.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/5ddbde444bd64ee3b18078443816f750.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/4890f5e3387c40b096f88ee75b69658e.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/44883002dfce414fa7bb831a04ba64f0.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/b47a5584181e447c925e46dfa9f9c6ad.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/a70434360534407ba8be15469231dcf4.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/8316d08c7d614a5dbe3aa5cd49804ce8.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/e2d5de4254f043049b16ba652bdf00b5.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/a50e39311b2e446791a4a6d9816bd844.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/96985f3b5590480fa9a15aeedd2efc70.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/2a28c052352d442786b62fa7d0e98a8d.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/5a3b1da68fe14c0ebb6b6c04715b6718.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/6e03e29cf8634db2b3140bac98c9ee53.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/5a17a32f65e74bd0bde6b6b52a239acc.jpeg
outside,/home/jupyter/mnt/datasets/scooters_data/25fc108834cc4a5cb986614e7c096273.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/16e7d66b76f5469cb2d156759c52f9f2.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/bd8f7b404b434ee98db9a4c434ca3c15.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/3e743cc40f6347e4a5a14328c7078e2a.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/01c6b782fe0f451dbfeb6295a235225e.jpeg
outside,/home/jupyter/mnt/datasets/scooters_data/c82179b679bf43ac892427cdf1a46d38.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/d8047e55a1a842deb43b7c2d122cccb0.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/836d62fa03dd4a3a9c209f181e57b8cb.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/9bfd5bb95d794a498df1cc95f1584341.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/ae08dbcb46954ad1bdfe515d161c7f21.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/3f5b861eac644f81a668fb9bc5aedcdd.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/adacaa69ecd741bba3fb66cb969fd2cf.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/9ffcc10c920942e8bc60dbee5a683758.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/2f562eeed7ee43baae689c897621bc70.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/8309c4ea5479414dba5e1e89442ff58f.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/08a78023823f4238abda651b503c0e5a.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/737ac952adb94a1faf4e21ece401d296.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/6f4e82af9c8b414db3cafeb59f047516.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/86db3b8a26f5426991326c6660852c15.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/1c05b6d6ab7343599695c016439ee54c.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/9fbfc4704ccf486fa4e5283d53e0e898.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/ea4f394186fa4caeb4f759fc2a33adf6.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/26e54bbbe307491fb4f88f655135c9e3.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/816c25a834584804ba1997bdffd1d32b.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/66d003d94484423a9ccd9a96e57de0f5.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/a209b9eefc6646f2b61c630204501da8.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/7d02ff72e4fd436a8eb0c29a5394197c.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/ac3a311f49904cce84b219e94bc9cf4f.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/142e82ae4dee4ebe93086fe46bedb0b9.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/efc197362f4b4bed8336723ddbd4ebfc.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/a561f670d4244ca59eff20625e1000d8.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/a46041b5dadb409ca4c192827b5375ca.jpeg
outside,/home/jupyter/mnt/datasets/scooters_data/bf0eb02465554770984b371e0c5afe89.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/00bf48abb93f478f8cae24bc75f6fb42.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/49d434764da84570b1a5d398b2b96e93.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/94b7a09d46964085b07ff980d419c213.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/eb92381f078142179695123750f37906.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/eef058a144b24387af343569426d87c2.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/9fef2914bf1f47c6b74ab5a8feca9876.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/c23dcbe80c654a1fb89f1b60d705fff6.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/cca509fd8edb4b53b14c8640fa66c253.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/d1fd74c950b64b459d652d0b4dd739d5.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/3853d3567dca4895b4e084111fa1adcb.jpeg
outside,/home/jupyter/mnt/datasets/scooters_data/71fc80e1ef9d4ff3b859ff5c6dc120ff.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/21fa2749475648a88b23a26395315c61.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/ce11f5ddb22e41eca00332263c148906.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/82053fca6b25410688470df8e6a0b190.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/8028b21fbcfd4c028cf55b835d7fb75c.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/63213f4940434f4e8c8b9bc4bde2261d.jpeg
outside,/home/jupyter/mnt/datasets/scooters_data/32e0052ea6084f77b0aff6e51836ecdf.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/794d853748744f70b6c47a28ebce4bcb.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/19a38ccc07ad41799469b95471b51b6d.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/86f5a22552df411d9f9b89d443db795f.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/a185120c5c03441e9460672e01b67290.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/6a24da5b61354335b36ce740be70ced6.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/d1d5cf47a1bc426285c8102ad074d6c1.jpeg
outside,/home/jupyter/mnt/datasets/scooters_data/bc60c116d56a4867a7c338d087c2fd98.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/d6ad5c29bad246019475ae0b408725fe.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/b9f665621bb34eb7a9a151a490f7f026.jpeg
hard_to_say,/home/jupyter/mnt/datasets/scooters_data/0a9e82ed000944879eca618b8a7f0d55.jpeg
inside,/home/jupyter/mnt/datasets/scooters_data/8312fd092bb54c13ad0d4ace268c1731.jpeg
